형태소,품사,분류,카운트
닿았던,Verb,7,1
대,Foreign,1,8
대,Foreign,8,1
대,Modifier,1,13
대,Modifier,2,4
대,Modifier,4,3
대,Modifier,5,1
대,Modifier,6,4
대,Modifier,7,1
대,Modifier,8,3
대,Modifier,9,3
대,Modifier,10,6
대,Suffix,1,13
대,Suffix,2,4
대,Suffix,4,2
대,Suffix,10,2
대,Verb,1,6
대,Verb,8,1
대가,Noun,1,2
대가,Noun,4,1
대가리,Noun,1,3
대가리,Noun,2,1
대가리,Noun,4,1
대가리,Noun,8,1
대감,Noun,1,1
대감,Noun,2,1
대결,Noun,7,2
대고,Noun,1,2
대고,Noun,10,1
대규모,Noun,4,1
대규모,Noun,5,1
대규모,Noun,6,1
대께,Verb,1,1
대놓고,Adverb,1,5
대놓고,Adverb,2,1
대놓고,Adverb,6,1
대느라,Verb,1,1
대는,Verb,8,1
대는지,Verb,2,1
대다수,Noun,4,1
대단,Verb,6,1
대단,Verb,8,1
대단하네,Adjective,1,1
대단하다,Adjective,1,4
대단하다,Adjective,2,1
대단한,Adjective,1,1
대단한,Adjective,2,2
대단한거,Adjective,10,1
대단합니다,Adjective,1,1
대단해,Adjective,1,1
대단해,Adjective,6,1
대단해서,Adjective,1,1
대단했다,Adjective,8,1
대단히,Adjective,2,1
대던지,Verb,2,1
대동단결,Noun,1,1
대들이,Verb,2,1
대략,Noun,10,1
대로,Josa,1,6
대로,Josa,2,1
대로,Josa,8,5
대로,Josa,9,3
대로,Josa,10,4
대로는,Josa,8,1
대로의,Josa,6,1
대로의,Josa,8,1
대로의,Josa,10,1
대루,Noun,8,1
대를,Verb,1,1
대리,Noun,4,1
대만,Noun,1,7
대만,Noun,2,1
대며,Verb,10,2
대목,Noun,2,1
대박,Noun,1,2
대박,Noun,2,1
대박,Noun,4,1
대박,Noun,7,2
대박,Noun,8,6
대박,Noun,10,2
대반,Noun,9,1
대반,Noun,10,1
대보면,Noun,2,1
대본,Noun,1,3
대본,Noun,2,1
대부분,Noun,1,3
대부분,Noun,4,1
대부분,Noun,6,1
대부분,Noun,10,1
대비,Noun,2,1
대비,Noun,8,1
대사,Noun,1,3
대사,Noun,3,2
대사,Noun,4,2
대사,Noun,6,1
대사,Noun,7,2
대사,Noun,8,6
대사,Noun,9,5
대사,Noun,10,7
대상,Noun,1,1
대상자,Noun,8,1
대서,Noun,2,1
대신,Noun,1,2
대신,Noun,2,2
대신,Noun,4,1
대신,Noun,5,1
대신,Noun,7,1
대신,Noun,9,2
대신,Noun,10,1
대실,Verb,1,1
대안,Noun,6,2
대안,Noun,7,1
대안,Noun,8,1
대안,Noun,9,1
대안,Noun,10,2
대여,Noun,2,1
대역,Noun,4,3
대역,Noun,6,1
대의,Noun,1,4
대의,Noun,2,1
대작,Noun,1,2
대작,Noun,2,1
대작,Noun,6,3
대작,Noun,9,1
대작,Noun,10,3
대장,Noun,2,1
대전,Noun,4,1
대중,Noun,1,1
대지마라,Verb,1,1
대체,Noun,1,12
대체,Noun,2,2
대체,Noun,4,1
대체,Noun,8,1
대체,Noun,10,1
대충,Noun,1,3
대충,Noun,2,3
대충,Noun,6,1
대치,Noun,6,3
대치,Noun,10,2
대통령,Noun,1,1
대판,Noun,8,1
대표,Noun,1,2
대표,Noun,6,1
대표,Noun,7,1
대학생,Noun,1,1
대한,Noun,1,22
대한,Noun,2,3
대한,Noun,3,2
대한,Noun,4,2
대한,Noun,5,2
대한,Noun,8,1
대한,Noun,9,3
대한,Noun,10,3
대한민국,Noun,1,4
대한민국,Noun,2,4
대한민국,Noun,10,1
대항,Noun,2,1
대해,Noun,1,5
대해,Noun,2,1
대해,Noun,4,1
대해,Noun,6,1
대해,Noun,8,1
대해,Noun,10,1
대혁명,Noun,1,1
대혁명,Noun,2,1
대형,Noun,1,1
대형,Noun,4,1
대형,Noun,5,1
대화,Noun,6,1
대화,Noun,8,1
댄데,Verb,1,1
댐,Noun,1,1
댐,Noun,7,1
댓,Modifier,1,1
댓,Modifier,2,1
댓글,Noun,1,15
댓글,Noun,2,1
댓글,Noun,4,1
댓글,Noun,7,1
댓글,Noun,10,5
댓글알바,Noun,1,7
댓글알바,Noun,2,2
댓글알바,Noun,10,1
댕기,Noun,5,1
더,Noun,1,49
더,Noun,2,21
더,Noun,3,2
더,Noun,4,12
더,Noun,5,5
더,Noun,6,11
더,Noun,7,8
더,Noun,8,20
더,Noun,9,12
더,Noun,10,32
더것과,Adjective,9,1
더군,Adjective,6,2
더군다나,Noun,2,2
더니,Noun,1,2
더더,Noun,1,1
더러,Noun,2,1
더러운,Adjective,1,7
더러워,Adjective,2,1
더러워서,Adjective,1,1
더럽게,Adjective,1,2
더럽게,Adjective,2,2
더럽게,Adjective,4,1
더럽고,Adjective,1,1
더럽다,Adjective,1,1
더보,Noun,1,1
더불어,Verb,2,1
더불어,Verb,8,1
더빙,Noun,1,1
더빙,Noun,2,3
더빙,Noun,10,3
