형태소,품사,분류,카운트
께서는,Josa,10,1
껴,Verb,1,1
껴,Verb,3,1
껴,Verb,8,1
껴놓은,Verb,6,1
껴도,Verb,5,2
껴서,Verb,1,1
꼈다,Verb,6,1
꼈다면,Verb,7,1
꼬,Noun,1,4
꼬,Noun,5,3
꼬,Noun,6,4
꼬,Noun,7,2
꼬,Noun,8,1
꼬,Noun,9,1
꼬,Noun,10,5
꼬긴,Noun,8,1
꼬긴했다,Noun,1,1
꼬꼬,Noun,1,1
꼬다,Noun,7,1
꼬라진,Noun,9,1
꼬리,Noun,10,4
꼬리표,Noun,9,1
꼬마,Noun,2,1
꼬봉,Noun,8,1
꼬숩다,Noun,1,1
꼬아,Noun,4,1
꼬아놓,Noun,1,1
꼬아놔,Noun,1,1
꼬아놔,Noun,6,1
꼬아놨네,Noun,6,1
꼬았음,Noun,5,1
꼬우,Noun,10,1
꼬우려,Noun,7,1
꼬으,Noun,9,1
꼬은,Noun,6,1
꼬이고,Adjective,9,3
꼬이지요,Adjective,7,1
꼬인,Adjective,8,1
꼬인거,Adjective,10,1
꼬투리,Noun,8,1
꼬투리,Noun,10,1
꼭,Noun,1,21
꼭,Noun,7,1
꼭,Noun,8,4
꼭,Noun,9,12
꼭,Noun,10,91
꼭꼭,Noun,10,1
꼭보잼,Noun,10,1
꼭지,Noun,6,1
꼰,Noun,8,1
꼴,Noun,1,9
꼴,Noun,2,1
꼴,Noun,7,1
꼴,Noun,8,3
꼴,Noun,9,1
꼴,Noun,10,11
꼴깝,Noun,1,1
꼴도,Verb,1,1
꼴리게,Verb,1,1
꼴불견,Noun,10,1
꼴붸기싫,Noun,10,1
꼴통,Noun,1,1
꼴통,Noun,10,1
꼴통짓,Noun,10,1
꼽,Noun,2,1
꼽,Noun,5,1
꼽,Noun,8,1
꼽,Noun,9,1
꼽,Noun,10,2
꼽는,Noun,10,2
꼽는다,Noun,10,1
꼽씹어,Noun,8,1
꼽을,Noun,10,1
꽁,Adverb,1,1
꽁,Adverb,10,1
꽂혀서,Verb,10,1
꽃,Noun,1,2
꽃,Noun,9,2
꽃미남,Noun,10,1
꽈,Noun,5,1
꽉,Noun,5,1
꽉,Noun,10,2
꽉꽉,Adverb,9,1
꽉차있다,Verb,10,1
꽉찬,Verb,10,1
꽉찰,Verb,10,1
꽝,Noun,1,4
꽝임,Noun,1,1
꽤,Noun,1,1
꽤,Noun,5,1
꽤,Noun,6,1
꽤,Noun,7,5
꽤,Noun,8,11
꽤,Noun,9,10
꽤,Noun,10,26
꽤볼,Noun,10,1
꾀,Noun,6,1
꾀,Noun,9,1
꾜,Noun,10,1
꾸,Verb,8,3
꾸,Verb,10,1
꾸고,Verb,10,2
꾸라,Verb,6,1
꾸르,Noun,10,1
꾸르잼,Noun,10,2
꾸몄다,Verb,8,1
꾸시던지,Verb,1,1
꾸아아아,Verb,9,1
꾸요,Verb,2,1
꾸울,Verb,10,1
꾹,Noun,1,1
꾹,Noun,10,1
꾼,Suffix,10,1
꿀,Noun,1,1
꿀,Noun,9,4
꿀,Noun,10,5
꿀,Verb,8,1
꿀꿀,Noun,7,1
꿀리지,Verb,9,1
꿀잠,Noun,1,2
꿀잼,Noun,7,2
꿀잼,Noun,8,3
꿀잼,Noun,9,3
꿀잼,Noun,10,54
꿀잼임,Noun,10,2
꿀잼핵잼존잼,Noun,10,1
꿀케밐,Noun,10,1
꿈꾸었으나,Verb,2,1
꿈꿔도,Verb,10,1
꿉,Verb,1,1
꿉다,Verb,1,1
꿰뚫자,Verb,10,1
끄,Verb,1,1
끄,Verb,10,1
끄고,Verb,4,1
끄는,Verb,4,1
끄는,Verb,10,1
끄덕,Noun,7,1
끄리,Noun,10,1
끄적,Adverb,1,2
끄적,Adverb,9,1
끈,Noun,7,1
끈,Noun,8,1
끈,Noun,9,1
끈,Noun,10,3
끈끈,Noun,9,1
끈끈,Noun,10,1
끈어서,Verb,6,1
끈하네요,Verb,10,1
끊,Verb,10,1
끊고,Verb,10,1
끊기고,Verb,8,1
끊는,Verb,5,1
끊어,Verb,4,1
끊어라,Verb,1,1
끊어지지,Verb,10,1
끊으세요,Verb,10,2
끊으셔야,Verb,8,1
끊이지,Verb,10,1
끊이질,Verb,4,1
끊임없이,Adjective,1,1
끊임없이,Adjective,9,1
끌,Noun,6,1
끌,Noun,8,1
끌,Noun,10,6
끌고가고,Verb,10,1
끌고가네,Verb,8,1
끌기,Noun,2,1
끌까,Verb,1,1
끌끌,Noun,1,1
끌렸는디,Verb,10,1
끌리는,Verb,8,1
끌리는,Verb,9,1
끌리는,Verb,10,1
끌리는지,Verb,10,1
끌리지,Verb,1,2
끌리지,Verb,6,1
끌리지,Verb,9,2
끌리진,Verb,2,1
끌림과,Verb,10,1
끌어,Verb,1,1
끌어,Verb,2,1
끌어,Verb,8,2
끌어,Verb,10,4
끌어가는,Verb,1,1
끌어내린,Verb,1,1
끌었어요,Verb,5,1
끌었지만,Verb,8,1
끓는,Verb,10,2
끓던,Verb,10,1
끓여서,Verb,1,1
끓지도,Verb,10,1
끔,Verb,1,1
끔,Verb,10,1
끔찍하군요,Adjective,1,1
끔찍하네요,Adjective,1,1
끔찍한,Adjective,1,3
끕니다,Verb,10,1
끝,Noun,1,26
끝,Noun,2,3
끝,Noun,3,3
끝,Noun,4,3
끝,Noun,5,9
끝,Noun,6,11
끝,Noun,7,6
끝,Noun,8,14
끝,Noun,9,18
끝,Noun,10,50
끝나,Verb,8,1
끝나,Verb,10,2
끝나고,Verb,1,5
끝나고,Verb,2,2
끝나고,Verb,6,1
끝나고,Verb,8,2
끝나고,Verb,9,1
끝나고,Verb,10,5
끝나고나면,Verb,2,1
끝나고도,Verb,10,6
끝나기,Verb,10,1
끝나기엔,Verb,10,1
끝나네,Verb,1,1
끝나는,Verb,1,3
끝나는,Verb,4,1
끝나는,Verb,6,1
끝나는,Verb,7,2
끝나는,Verb,10,1
끝나는게,Verb,10,2
끝나는데,Verb,6,1
끝나더라,Verb,8,1
끝나든가,Verb,5,1
끝나면,Verb,1,1
끝나면,Verb,2,1
끝나면,Verb,10,1
끝나있던,Verb,8,1
끝나자,Verb,10,1
끝나자마자,Verb,1,1
끝나자마자,Verb,3,1
끝나자마자,Verb,10,1
끝나지,Verb,7,1
끝나지,Verb,10,1
끝난,Verb,1,1
끝난,Verb,2,1
끝난,Verb,10,1
끝난게,Verb,5,1
끝난다,Verb,2,1
끝난다는데,Verb,8,1
끝날,Verb,8,1
끝날,Verb,9,2
끝날,Verb,10,4
끝남,Verb,1,1
끝남,Verb,2,1
끝남,Verb,4,1
끝남,Verb,7,1
끝남,Verb,10,1
끝났네,Verb,1,1
끝났네,Verb,3,1
끝났다,Verb,1,1
끝났다,Verb,3,1
끝났습니다,Verb,10,1
끝났어요,Verb,10,1
끝났으니까,Verb,1,1
끝났으면,Verb,7,1
끝났으면,Verb,9,1
끝났을,Verb,8,1
끝났을,Verb,9,1
끝났잖아,Verb,9,1
끝내,Noun,1,1
끝내,Noun,10,1
끝내냐,Verb,1,1
끝내주게,Adjective,10,3
끝내주고,Adjective,7,1
끝내주고,Adjective,10,5
끝내주네요,Adjective,10,2
끝내주는,Adjective,1,2
끝내주는,Adjective,10,2
끝내주더라,Adjective,10,2
끝내준다,Verb,9,1
끝내준다,Verb,10,5
끝내준당,Verb,10,1
끝내줌,Adjective,7,1
끝내줌,Adjective,8,2
끝내줌,Adjective,9,1
끝내줌,Adjective,10,1
끝내줍니다,Adjective,10,1
끝내줘서,Adjective,9,1
끝내줘서,Adjective,10,1
끝내줬습니다,Adjective,9,2
끝내줬습니다,Adjective,10,1
끝낼수,Verb,10,1
끝없는,Adjective,7,1
끝이쫌,Noun,9,1
끝장,Noun,1,1
끝장,Noun,8,1
끝장,Noun,9,1
끝판,Noun,3,1
끝판,Noun,10,1
끼,Noun,1,10
끼,Noun,6,1
끼,Noun,7,3
끼,Noun,9,2
끼,Noun,10,7
끼냐,Verb,1,1
끼들,Adverb,10,3
끼려고,Verb,1,1
끼리,Noun,1,2
끼리,Noun,7,1
끼리,Noun,9,1
끼리,Noun,10,3
끼야아아,Verb,10,1
끼어있네요,Verb,1,1
끼였나,Verb,10,1
끼워,Verb,1,1
끼워,Verb,7,1
끼워,Verb,10,1
끼워졌더라면,Verb,10,1
끼쳤다,Verb,10,1
끼쳤습니다,Verb,1,1
끼쳤음,Verb,1,1
끼치는,Verb,1,1
끼치는,Verb,7,1
끼치셨네요,Verb,1,1
끼칠,Verb,10,1
낀,Verb,1,5
낀,Verb,2,1
낀,Verb,3,2
낀,Verb,10,1
낀듯,Verb,1,1
낄까,Verb,5,1
낄낄,Noun,1,1
나,Josa,1,88
나,Josa,2,3
나,Josa,3,4
나,Josa,4,8
나,Josa,5,5
나,Josa,6,9
나,Josa,7,9
나,Josa,8,18
나,Josa,9,17
나,Josa,10,53
나,Noun,1,42
나,Noun,3,2
나,Noun,4,5
나,Noun,5,3
나,Noun,6,5
나,Noun,7,6
나,Noun,8,13
나,Noun,9,15
나,Noun,10,85
나가,Verb,1,2
나가게,Verb,10,1
나가고,Verb,1,1
나가고싶던,Verb,2,1
나가냐,Verb,10,1
나가네,Verb,6,1
나가는,Verb,1,1
나가는,Verb,2,1
나가는,Verb,10,3
나가는데,Verb,10,1
나가다,Verb,7,1
나가다가,Verb,4,1
나가다가,Verb,6,1
나가떨어져,Verb,2,1
나가라,Verb,9,1
나간,Verb,1,10
나간,Verb,2,1
나간,Verb,10,1
나간것이,Verb,1,1
나간다,Verb,10,1
나간다는게,Verb,10,1
나갈래,Verb,1,1
나감,Verb,1,1
나갑니다,Verb,1,3
나갔고,Verb,8,1
나갔다,Verb,7,1
나갔던데,Verb,1,1
나갔어요,Verb,1,1
나게,Verb,6,1
나게,Verb,8,2
나게,Verb,10,6
나게잘,Verb,10,1
나겠거니,Verb,9,1
나고,Verb,1,2
나고,Verb,3,1
나고,Verb,7,1
나고,Verb,9,1
나고,Verb,10,7
나긴,Verb,7,1
나긴,Verb,8,1
나나,Noun,1,1
나나,Noun,9,1
나날,Noun,9,1
나네,Verb,1,2
나네,Verb,10,1
나네요,Verb,1,1
나네요,Verb,10,2
나누고,Verb,1,1
나누고,Verb,10,1
나누는,Verb,10,2
나눴어요,Verb,10,1
나뉘어,Verb,9,1
나뉜다,Verb,10,2
나뉠,Verb,9,1
나뉠것,Verb,8,1
나뉨,Verb,10,1
나는거,Verb,2,1
나는걸,Verb,6,1
나는구나,Verb,1,1
나는데,Verb,1,2
나는데,Verb,2,1
나는데,Verb,10,1
나는안,Verb,7,1
나니,Noun,1,8
나니,Noun,6,1
나니,Noun,9,1
나다가,Verb,7,1
나다니,Verb,10,1
나다시,Verb,5,1
나대네,Verb,10,1
나대지말고,Verb,6,1
나더군요,Verb,4,1
나더라,Verb,6,1
나더라,Verb,8,1
나더라,Verb,10,1
나도,Verb,1,13
나도,Verb,4,1
나도,Verb,5,1
나도,Verb,7,2
나도,Verb,8,4
나도,Verb,9,4
나도,Verb,10,16
나라,Noun,1,8
나라,Noun,2,1
나라,Noun,6,3
나라,Noun,9,2
나라,Noun,10,7
나라,Suffix,1,2
나라가서,Verb,1,1
나락,Noun,5,1
나락,Noun,10,1
나란히,Adjective,10,1
나러어,Verb,1,1
나로,Noun,9,1
나를,Verb,7,1
나를,Verb,10,2
나름,Noun,1,7
나름,Noun,2,1
나름,Noun,4,1
나름,Noun,5,1
나름,Noun,6,3
나름,Noun,7,12
나름,Noun,8,22
나름,Noun,9,12
나름,Noun,10,27
나리,Noun,5,1
나마,Josa,9,1
나마,Josa,10,1
나머지,Noun,1,3
나머지,Noun,7,2
나머지,Noun,8,1
나머진,Noun,5,1
나머진,Noun,8,1
나면,Verb,1,1
나면,Verb,4,1
나면,Verb,7,1
나면,Verb,8,1
나면,Verb,10,2
나면서,Verb,10,1
나무,Noun,1,1
나무,Noun,7,1
나무라는,Verb,8,1
나무랄,Verb,9,1
나무랄,Verb,10,1
나무랄데,Verb,1,1
나무랄데가,Verb,10,1
나물,Noun,1,4
나물,Noun,2,1
나물,Noun,6,1
나물,Noun,10,1
나미,Noun,1,1
나발,Noun,1,3
나발,Noun,9,1
나발,Noun,10,2
나본,Noun,7,1
나본,Noun,10,1
나부랭이,Noun,1,1
나불대니,Verb,1,1
나불댔군요,Verb,8,1
나비,Noun,10,1
나빠서,Adjective,1,1
나빠서,Adjective,9,1
나빠요,Adjective,1,1
나빴어,Adjective,10,1
나빴지만,Adjective,10,1
나쁘,Adjective,1,1
나쁘게,Adjective,8,1
나쁘게,Adjective,10,1
나쁘겠다,Adjective,8,1
나쁘네요,Adjective,1,1
나쁘다,Adjective,6,1
나쁘다고,Adjective,2,1
나쁘던데요,Adjective,2,1
나쁘지,Adjective,1,4
나쁘지,Adjective,2,1
나쁘지,Adjective,3,1
나쁘지,Adjective,5,1
나쁘지,Adjective,6,6
나쁘지,Adjective,7,7
나쁘지,Adjective,8,12
나쁘지,Adjective,9,4
나쁘지,Adjective,10,6
나쁘지는,Adjective,6,3
나쁘진,Adjective,1,1
나쁘진,Adjective,4,1
나쁘진,Adjective,6,3
나쁘진,Adjective,7,1
나쁘진,Adjective,8,2
나쁘진,Adjective,10,1
나쁜,Adjective,1,51
나쁜,Adjective,3,2
나쁜,Adjective,4,2
나쁜,Adjective,5,5
나쁜,Adjective,6,4
나쁜,Adjective,7,6
나쁜,Adjective,8,10
나쁜,Adjective,9,14
나쁜,Adjective,10,50
나쁜것,Adjective,10,1
나쁜게,Adjective,10,1
나쁜나라,Adjective,10,1
나쁜남자,Noun,1,1
나쁜남자,Noun,9,2
나쁠수가,Adjective,7,1
나쁨,Adjective,1,1
나쁨,Adjective,4,1
나쁨,Adjective,5,1
나서,Verb,1,3
나서,Verb,3,1
나서,Verb,6,1
나서,Verb,9,2
나서,Verb,10,13
나서도,Verb,10,1
나서면서,Verb,2,1
나서면서,Verb,7,1
나서부터,Verb,7,1
나서부터,Verb,10,1
나서야,Verb,10,1
나서의,Verb,10,1
나서인지,Verb,7,1
나셨네요,Verb,10,1
나소,Noun,1,4
나소,Noun,7,1
나싶을,Verb,10,1
나아가,Verb,1,1
나아가,Verb,3,1
나아요,Verb,10,1
나아지겠죠,Verb,4,1
나안,Noun,5,1
나았다,Verb,8,1
나았다,Verb,10,1
나았수다,Verb,1,1
나았을것,Verb,9,1
나았을까,Verb,8,1
나연,Noun,2,1
나열해서,Adjective,8,1
나오,Verb,1,1
나오,Verb,10,2
나오게,Verb,1,2
나오겠다,Verb,10,1
나오겠지,Verb,10,1
나오고,Verb,1,5
나오고,Verb,2,1
나오고,Verb,5,2
나오고,Verb,8,1
나오고,Verb,10,3
나오구요,Verb,1,1
나오기,Verb,10,3
나오길,Verb,9,1
나오길,Verb,10,1
나오나,Verb,10,1
나오나요,Verb,1,2
나오네,Verb,1,4
나오네요,Verb,1,3
나오네요,Verb,4,1
나오네요,Verb,7,1
나오네요,Verb,9,1
나오네요,Verb,10,1
나오느니라,Verb,3,1
나오는,Verb,1,14
나오는,Verb,2,3
나오는,Verb,3,1
나오는,Verb,4,5
나오는,Verb,6,1
나오는,Verb,7,4
나오는,Verb,8,10
나오는,Verb,9,5
나오는,Verb,10,31
나오는거,Verb,1,1
나오는거나,Verb,3,1
나오는건,Verb,1,1
나오는건,Verb,8,1
나오는건,Verb,10,1
나오는것,Verb,10,1
나오는것을,Verb,1,1
나오는게,Verb,8,1
나오는게,Verb,9,1
나오는구나,Verb,1,1
나오는구만,Verb,1,2
나오는데,Verb,1,3
나오는데,Verb,8,1
나오는데,Verb,9,1
나오는데,Verb,10,1
나오는데게,Verb,10,1
나오는데서,Verb,5,1
나오는지도,Verb,10,1
나오니,Noun,10,1
나오니까,Verb,1,1
나오니까,Verb,10,1
나오더라,Verb,10,4
나오던,Verb,10,1
나오던것,Verb,4,1
나오던데,Verb,10,1
나오려나,Verb,1,1
나오려면,Verb,1,1
나오려면,Verb,6,1
나오면,Verb,1,6
나오면,Verb,2,1
나오면,Verb,4,1
나오면,Verb,7,1
나오면,Verb,10,7
나오면서,Verb,7,1
나오면서도,Verb,10,1
나오자마,Verb,10,1
나오자마자,Verb,10,3
나오지,Verb,1,4
나오지,Verb,8,1
나오지,Verb,10,3
나오지도,Verb,1,1
나오지마라,Verb,1,1
나오지요,Verb,10,1
나오질,Verb,10,2
나온,Verb,1,18
나온,Verb,3,1
나온,Verb,6,2
나온,Verb,7,1
나온,Verb,8,8
나온,Verb,9,5
나온,Verb,10,38
나온거,Verb,8,1
나온거,Verb,9,1
나온거,Verb,10,2
나온거냐,Verb,1,1
나온것,Verb,7,1
나온것,Verb,10,1
나온것은,Verb,1,1
나온게,Verb,1,3
나온게,Verb,10,1
나온다,Verb,1,5
나온다,Verb,3,1
나온다,Verb,6,1
나온다,Verb,9,2
나온다,Verb,10,4
나온다길래,Verb,10,1
나온당,Verb,10,1
나온듯,Verb,10,1
나온씬,Noun,10,1
나온지도,Verb,3,1
나올,Verb,1,10
나올,Verb,2,1
나올,Verb,3,1
나올,Verb,6,1
나올,Verb,9,2
나올,Verb,10,13
나올까,Verb,6,1
나올까,Verb,10,4
나올듯,Verb,10,1
나올수,Verb,10,1
나올수가,Verb,10,2
나올수는,Verb,1,1
나올줄은,Verb,9,1
나올줄은,Verb,10,1
나올줄이야,Verb,9,1
나올줄이야,Verb,10,2
나올지,Verb,1,2
나옴,Verb,1,11
나옴,Verb,3,1
나옴,Verb,4,3
나옴,Verb,5,2
나옴,Verb,8,4
나옴,Verb,9,1
나옴,Verb,10,6
나옴하지만,Verb,7,1
나옵니다,Verb,10,2
나옵디다,Verb,10,1
나와,Verb,1,6
나와,Verb,4,1
나와,Verb,8,1
나와,Verb,9,1
나와,Verb,10,2
나와서,Verb,1,10
나와서,Verb,2,1
나와서,Verb,5,1
나와서,Verb,6,1
나와서,Verb,8,1
나와서,Verb,10,8
나와야,Verb,1,1
나와야,Verb,10,1
나와야하나,Verb,10,1
나와요,Verb,1,1
나와요,Verb,10,1
나왓,Noun,10,1
나왓는데,Noun,9,1
나왓으,Noun,10,1
나왓음,Noun,10,1
나왔,Verb,1,1
나왔고,Verb,10,1
나왔나,Verb,1,3
나왔나,Verb,10,1
나왔네요,Verb,1,1
나왔네요,Verb,8,1
나왔네요,Verb,9,1
나왔네요,Verb,10,5
나왔는데,Verb,10,3
나왔는지,Verb,1,2
나왔다,Verb,6,1
나왔다,Verb,9,1
나왔다,Verb,10,7
나왔다네,Verb,8,1
나왔던,Verb,4,1
나왔던,Verb,6,1
나왔던,Verb,10,3
나왔던데,Verb,1,1
나왔데이,Verb,10,1
나왔습니다,Verb,10,2
나왔어요,Verb,1,2
나왔어요,Verb,9,1
나왔어요,Verb,10,1
나왔으니,Verb,1,1
나왔으니,Verb,10,1
나왔으면,Verb,1,1
나왔으면,Verb,4,1
나왔으면,Verb,8,2
나왔으면,Verb,10,1
나왔을,Verb,4,1
나왔을,Verb,8,1
나왔을,Verb,9,1
나왔을,Verb,10,2
나왔을지,Verb,1,1
나왔음,Verb,1,2
나왔음,Verb,10,1
나왔지만,Verb,10,1
나요,Eomi,10,2
나위,Noun,10,8
나으니,Noun,2,1
나은,Noun,1,1
나은,Noun,9,2
나은듯,Verb,4,1
나은듯,Verb,5,1
나은듯,Verb,10,1
나을,Verb,1,1
나을듯,Verb,5,1
나을듯,Verb,7,1
나을지,Verb,1,1
나음,Verb,10,4
나이,Noun,1,2
나이,Noun,8,1
나이,Noun,9,1
나이,Noun,10,4
나이스,Noun,10,1
나잇,Noun,1,1
나잇,Noun,4,1
나있네,Verb,9,1
나자빠질,Verb,1,1
나잘하자,Adjective,4,1
나잘했는데,Adjective,10,1
나재,Verb,10,1
나중,Noun,1,13
나중,Noun,9,2
나중,Noun,10,9
나지,Verb,10,1
나질,Verb,10,1
나체,Noun,7,1
나타나겠지,Verb,1,1
나타나기,Verb,1,1
나타나는,Verb,8,1
나타내려,Verb,2,1
나타낸,Verb,10,1
나하,Noun,8,1
나하,Noun,10,2
나홍진,Noun,1,1
낙,Noun,1,1
낙서,Noun,7,1
낙인,Noun,1,1
낚,Noun,10,1
낚였다,Noun,8,1
난,Josa,1,3
난,Josa,5,1
난,Josa,6,2
난,Josa,8,3
난,Josa,9,3
난,Josa,10,9
난,Noun,1,16
난,Noun,2,1
난,Noun,5,3
난,Noun,6,6
난,Noun,7,1
난,Noun,8,12
난,Noun,9,8
난,Noun,10,60
난감하네,Adjective,1,1
난감하네요,Adjective,1,1
난거,Verb,1,1
난교,Noun,10,1
난국,Noun,2,1
난놈,Noun,10,1
난다,Verb,1,9
난다,Verb,3,1
난다,Verb,4,1
난다,Verb,5,1
난다,Verb,7,1
난다,Verb,8,1
난다,Verb,9,1
난다,Verb,10,8
난동,Noun,10,2
난듯,Verb,8,1
난리,Noun,1,1
난리,Noun,3,1
난리,Noun,6,3
난리,Noun,7,1
난리,Noun,8,5
난리,Noun,9,2
난리,Noun,10,16
난리쳐라,Verb,10,1
난무,Noun,3,1
난무,Noun,4,1
난무,Noun,5,1
난무,Noun,6,2
난무,Noun,8,2
난무,Noun,10,3
난방,Noun,8,1
난생,Noun,10,1
난잡,Noun,10,1
난잡하고,Adjective,1,1
난잡하다,Adjective,2,1
난잡하다,Adjective,6,1
난잡한,Adjective,1,2
난잡한,Adjective,5,1
난잡한,Adjective,6,1
난잡한데,Adjective,8,1
난잡합니다,Adjective,4,1
난장,Noun,1,1
난장판,Noun,2,1
난장판,Noun,6,1
난장판,Noun,10,1
난재밋,Noun,10,1
난잼,Noun,10,1
난쟁이,Noun,1,1
난해,Noun,2,1
난해,Noun,4,1
난해하고,Adjective,3,1
난후,Noun,10,2
날,Noun,1,6
날,Noun,2,1
날,Noun,7,2
날,Noun,9,1
날,Noun,10,13
날,Verb,9,1
날,Verb,10,1
날거같이,Verb,9,1
날듯,Verb,1,1
날때,Noun,10,1
날뛰는거,Verb,10,1
날뛰는거야,Verb,10,1
날뛰던,Verb,10,1
날뛰었나보다,Verb,4,1
날라,Verb,10,1
날려,Verb,1,4
날려,Verb,8,1
날렸다,Verb,1,2
날로,Noun,7,1
날로,Noun,10,1
날리는,Verb,9,1
날리던거,Verb,1,1
날린다,Verb,10,1
날림,Noun,1,1
날만큼,Verb,10,1
날인,Noun,1,1
날조,Noun,8,1
날조,Noun,10,2
날조하나는,Adjective,8,1
날해,Verb,1,1
낡은,Adjective,10,1
남,Noun,1,15
남,Noun,2,1
남,Noun,3,2
남,Noun,4,1
남,Noun,6,1
남,Noun,7,2
남,Noun,8,5
남,Noun,10,12
남겨,Verb,1,3
남겨,Verb,10,7
남겨야겠어요,Verb,10,1
남겨야되,Verb,1,1
남겨요,Verb,8,1
남겨요,Verb,10,2
남겨주는,Verb,8,1
남겨주는,Verb,10,1
남겼네요,Verb,9,1
남겼네요,Verb,10,1
남경,Noun,8,1
남고,Noun,8,1
남고,Noun,10,8
남기,Verb,10,1
남기게만,Verb,1,1
남기고,Verb,1,1
남기고,Verb,10,2
남기는,Verb,1,1
남기는,Verb,7,1
남기는,Verb,9,1
남기는,Verb,10,5
남기는건,Verb,10,1
남기는데,Verb,1,5
남기는데,Verb,10,2
남기는듯,Verb,10,1
남기니깐,Verb,10,1
남기러,Verb,1,2
남기려고,Verb,5,1
남기면서,Verb,10,1
남기죠,Verb,10,1
남기지,Verb,10,3
남긴,Verb,2,1
남긴,Verb,8,1
남긴,Verb,10,1
남긴다,Verb,7,1
남긴다,Verb,10,4
남긴하네요,Verb,5,1
남길,Verb,10,1
남길듯,Verb,1,1
남길수,Verb,10,1
남길수가,Verb,10,1
남김,Verb,10,1
남김니다,Verb,10,1
남김이,Verb,1,1
남깁니다,Verb,1,3
남깁니다,Verb,7,1
남깁니다,Verb,9,1
남깁니다,Verb,10,3
남남,Noun,1,1
남남,Noun,7,1
남남,Noun,10,6
남남캐,Noun,10,1
남네,Verb,1,1
남네,Verb,8,1
남네,Verb,10,1
남네요,Verb,9,1
남네요,Verb,10,7
남녀,Noun,9,1
남는,Verb,5,1
남는,Verb,6,1
남는,Verb,8,1
남는,Verb,9,7
남는,Verb,10,53
남는거,Verb,1,1
남는거,Verb,10,1
남는거라곤,Verb,2,1
남는건,Verb,2,1
남는건,Verb,6,1
남는건,Verb,10,1
남는것도,Verb,1,1
남는게,Verb,1,4
남는게,Verb,5,1
남는게,Verb,8,1
남는다,Verb,4,1
남는다,Verb,5,1
남는다,Verb,6,2
남는다,Verb,7,1
남는다,Verb,8,2
남는다,Verb,10,6
남는당,Verb,10,1
남는지,Verb,8,1
남다른듯,Adjective,9,1
남다름니다,Adjective,10,1
남더라,Verb,10,1
남발,Noun,4,1
남발,Noun,5,1
남발,Noun,7,1
남불,Noun,10,1
남성,Noun,9,1
남성,Noun,10,1
남습니다,Verb,8,1
남습니다,Verb,10,5
남아,Noun,1,2
남아,Noun,9,2
남아,Noun,10,13
남아도,Noun,1,1
남아돌면,Verb,1,1
남아돌아,Verb,1,1
남아돌아서,Verb,5,1
남았네요,Verb,1,1
남았다,Verb,10,2
남았던,Verb,8,1
남았던,Verb,10,1
남았습니다,Verb,10,1
남았어요,Verb,10,1
남았을,Verb,8,1
남았을텐데,Verb,10,1
남여,Noun,7,1
남여,Noun,10,1
남옴,Noun,10,1
남우,Noun,1,1
남우,Noun,2,1
남으,Verb,10,1
남으면,Verb,5,1
남은,Verb,1,1
남은,Verb,8,1
남을거,Verb,8,1
남을거,Verb,9,2
남을거,Verb,10,2
남을듯,Verb,9,1
남을듯,Verb,10,2
남을만,Verb,10,1
남을만한,Verb,10,1
남을수있는,Verb,2,1
남을수있지만,Verb,10,1
남음,Verb,8,1
남음,Verb,10,6
남이가,Verb,6,1
남이가,Verb,10,9
남이가는,Verb,1,1
남이하면,Verb,8,1
남이하면,Verb,10,1
남입,Noun,10,1
남자,Noun,1,6
남자,Noun,3,2
남자,Noun,5,3
남자,Noun,6,1
남자,Noun,7,3
남자,Noun,8,9
남자,Noun,9,11
남자,Noun,10,53
남자라면,Noun,8,2
남자라면,Noun,10,1
남자배우,Noun,3,1
남자배우,Noun,7,1
남자배우,Noun,10,2
남자친구,Noun,1,1
남자친구,Noun,8,1
남자친구,Noun,9,2
남주썻으,Noun,1,1
남지,Noun,1,1
남지,Noun,5,1
남지,Noun,8,1
남지,Noun,9,1
남지,Noun,10,1
남충,Noun,1,1
남친,Noun,1,1
남친,Noun,7,1
남친,Noun,9,1
남친,Noun,10,6
남탓,Noun,1,2
남탕,Noun,1,1
남편,Noun,1,1
남편,Noun,7,2
남편,Noun,8,1
남한,Noun,10,1
납니다,Verb,8,2
납니다,Verb,9,2
납니다,Verb,10,2
납득,Noun,1,1
납득,Noun,5,1
납득,Noun,7,2
납득,Noun,10,2
납셨네,Verb,1,1
낪니,Noun,10,1
낫,Noun,1,2
낫,Noun,7,1
낫,Noun,8,2
낫,Noun,10,3
낫겠네요,Verb,1,1
낫겠다,Verb,1,1
낫겠어요,Verb,1,1
낫구만,Verb,8,1
낫네요,Verb,1,1
낫네요,Verb,6,1
낫다,Noun,1,2
낫다,Noun,2,1
낫다,Noun,4,1
낫다,Noun,6,2
낫다,Noun,7,2
낫다,Noun,8,3
낫다,Noun,9,2
낫다,Noun,10,2
낫더라,Verb,7,1
낫던데,Verb,8,1
낫습니다,Verb,1,1
낫습니다,Verb,6,1
낫습니다,Verb,10,1
낫으면,Verb,9,1
났,Verb,9,1
났네,Verb,6,1
났네,Verb,10,2
났네요,Verb,4,1
났네요,Verb,10,1
났는데,Verb,9,2
났다,Verb,1,2
났다,Verb,4,1
났다,Verb,10,2
났다네요,Verb,10,1
났던,Verb,8,1
났습니다,Verb,10,2
났어요,Verb,7,1
났어요,Verb,10,1
났었을텐데,Verb,7,1
